"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f023855","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023855",31509,75584,1487.9916666666666,"1777376","1852928",1799215.6477578918,53.710784387757734
"","f023858","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",33,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023858",31476,93696,1487.9916666666666,"398976","492640",427430.77441070083,21.54942034528633
"","f023859","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",35,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023859",31441,103200,1487.9916666666666,"397952","501152",428343.83812633326,22.675165420221752
"","f023861","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",37,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023861",31404,108800,1487.9916666666666,"441344","550144",474019.6498412283,24.46589662579375
"","f023868","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",31,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023868",31373,88832,1487.9916666666666,"378368","467168",400293.8229716775,20.30714964822033
"","f023869","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",34,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023869",31339,105408,1487.9916666666666,"382144","487552",413324.61637889827,22.556266661797313
"","f023870","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",34,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023870",31305,104544,1487.9916666666666,"367552","472096",398509.49057734443,22.085959986063614
"","f023871","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",32,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023871",31273,93056,1487.9916666666666,"380704","473728",409535.84426436166,21.0281841709251
"","f023876","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",34,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023876",31239,100000,1487.9916666666666,"389440","489408",418819.0372929964,22.065903090255095
"","f023928","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",34,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023928",31205,96928,1487.9916666666666,"419872","516768",448660.42842981935,22.454750024856153
"","f023982","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023982",31200,10752,1487.9916666666666,"53696","64416",62724.86884447158,2.81445756543872
"","f023983","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023983",31195,12800,1487.9916666666666,"44032","56800",54712.450316142014,2.852000704794529
"","f023984","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",7,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023984",31188,22528,1487.9916666666666,"44672","67200",56989.63457456637,4.037812812275731
"","f023985","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023985",31183,12320,1487.9916666666666,"43584","55872",52018.94670109038,2.729020681822264
"","f024006","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",89,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024006",31094,157344,1487.9916666666666,"1604448","1761792",1639799.206760781,59.217267062246485
"","f024007","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",78,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024007",31016,104512,1487.9916666666666,"1562848","1667360",1593594.9607244604,51.932062707318835
"","f024008","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",70,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024008",30946,107648,1487.9916666666666,"1316224","1423872",1348774.3021858323,46.18107585473187
"","f024012","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",34,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024012",30912,99712,1487.9916666666666,"391552","491264",420434.3226832581,22.07282589383067
"","f024013","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",40,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024013",30872,96768,1487.9916666666666,"574496","671264",604664.6994214784,26.332722437833166
"","f024066","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",47,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024066",30825,0,1487.9916666666666,"1252192","1252192",1252192.0000000002,31.27617407564888
"","f024081","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",53,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024081",30772,95488,1487.9916666666666,"931744","1027200",960902.4181363023,35.08197755861525
"","f024084","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",57,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024084",30715,92576,1487.9916666666666,"1059328","1151904",1085747.0185652922,37.86230089291894
"","f024136","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",31,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024136",30684,85376,1487.9916666666666,"387936","473280",411747.09947972477,20.192150875100104
"","f024146","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",34,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024146",30650,104320,1487.9916666666666,"381152","485472",410977.2664945485,22.371374158859496
"","f024147","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",34,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024147",30616,102912,1487.9916666666666,"396192","499072",427076.5195593619,22.610089023069666
"","f024148","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",32,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024148",30584,94880,1487.9916666666666,"373856","468736",401435.2098298046,21.03752872563858
"","f024182","CN","HK","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024182",30578,0,1487.9916666666666,"137536","137536",137536,3.4352558374981186
"","f024468","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",15,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024468",30563,35360,1487.9916666666666,"189248","224480",210315.40526100597,9.356605762145312
"","f024511","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",101,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f024511",30462,0,1487.9916666666666,"2674656","2674656",2674656.000000001,66.80525562252335
"","f025025","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f025025",30459,0,1487.9916666666666,"54944","54944",54944,1.3723439443890808
"","f029401","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",468,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f029401",29991,1300128,1487.9916666666666,"5673984","6974112",6438859.527663191,311.70416731218876
"","f029416","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f029416",29990,0,1487.9916666666666,"18816","18816",18816.000000000004,0.4699698539899707
"","f030125","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",13,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f030125",29977,56704,1487.9916666666666,"38880","95392",59469.758679204075,8.065884576004729
"","f030384","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",60,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f030384",29917,0,1487.9916666666666,"1594720","1594720",1594720.0000000002,39.83154366256835
"","f033123","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",490,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f033123",29427,1518016,1487.9916666666666,"5177216","6695200",6025524.771084033,326.6661534591807
"","f0136014","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",164,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0136014",29263,0,1487.9916666666666,"4355264","4355264",4355264.000000001,108.78203582949489
"","f0136033","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",31,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0136033",29232,0,1487.9916666666666,"818368","818368",818368.0000000002,20.440491574727062
"","f0137019","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",363,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0137019",28869,108480,1487.9916666666666,"9078976","9185536",9167919.532165837,241.57750946726622
"","f0141446","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",382,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0141446",28487,1064960,1487.9916666666666,"4616448","5681376",5225067.107051454,254.0958546397059
"","f0143110","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",114,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0143110",28373,10560,1487.9916666666666,"2968448","2979008",2978477.1429051463,75.6193268185529
"","f0143928","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",169,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0143928",28204,875136,1487.9916666666666,"224832","1099616",434091.3455832522,112.401907126711
"","f0144194","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",310,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0144194",27894,1216896,1487.9916666666666,"1748544","2965408",2595418.857139662,206.04693914523696
"","f0144313","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",2099,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0144313",25795,6668992,1487.9916666666666,"20124032","26793024",25034158.334668096,1399.2182917663101
"","f0146393","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",638,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0146393",25157,1147328,1487.9916666666666,"11559360","12706688",11691482.166096354,425.16721240338467
"","f0146751","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",40,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0146751",25117,0,1487.9916666666666,"1055296","1055296",1055296,26.358275246396687
"","f0146875","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",92,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0146875",25025,242400,1487.9916666666666,"1153248","1395616",1319859.2714340945,61.096832903933745
"","f0149026","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",149,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0149026",24876,356992,1487.9916666666666,"1987712","2344640",2304186.9669969026,98.98092639323843
"","f0151341","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",150,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151341",24726,619264,1487.9916666666666,"1036544","1655744",1117978.0944113613,99.7894919706794
"","f0151371","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",224,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151371",24502,0,1487.9916666666666,"5977472","5977472",5977472.000000001,149.30015109848733
"","f0151453","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151453",24497,23424,1487.9916666666666,"64","23424",555.0755100555,2.7322197810632876
"","f0151498","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",86,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151498",24411,453056,1487.9916666666666,"64","453056",189434.94584983034,57.308699242045975
"","f0151692","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",56,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151692",24355,0,1487.9916666666666,"1477280","1477280",1477280.0000000002,36.89822841742686
"","f0152854","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0152854",24274,0,1487.9916666666666,"2141824","2141824",2141824,53.49663650893998
"","f0152943","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",64,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0152943",24210,142144,1487.9916666666666,"941472","1083616",1036432.0649645227,42.3829216346832
"","f0153804","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",143,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0153804",24067,370944,1487.9916666666666,"1781984","2152896",2073441.9785057034,94.83670648956698
"","f0153960","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",376,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0153960",23691,1476000,1487.9916666666666,"2513696","3989120",3167829.59331091,250.41314530064557
"","f0154238","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",184,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0154238",23507,636096,1487.9916666666666,"1573504","2209536",1938709.3445639887,122.24236464878494
"","f0155258","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",44,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0155258",23463,176000,1487.9916666666666,"281344","457280",348257.8568204346,29.12328789464695
"","f0155687","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0155687",23462,0,1487.9916666666666,"5472","5472",5472.000000000001,0.13667490651749148
"","f0158142","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",138,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158142",23324,537088,1487.9916666666666,"834368","1371424",1179637.74313252,91.7930474664106
"","f0158950","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",186,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158950",23138,680832,1487.9916666666666,"1287296","1959872",1789884.10571296,123.71674945025423
"","f0158993","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",64,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158993",23074,140416,1487.9916666666666,"925952","1066304",1048173.0715785816,42.47564396474765
"","f0159380","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",478,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159380",22596,1917024,1487.9916666666666,"2569312","4486304",3833239.4040737124,318.21402127364587
"","f0159649","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",222,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159649",22374,725696,1487.9916666666666,"1929600","2655232",2535088.4117406574,147.5362891783351
"","f0159961","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",50,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159961",22324,155680,1487.9916666666666,"463872","619520",595384.2487021103,32.93766188949393
"","f0161916","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0161916",22316,0,1487.9916666666666,"211072","211072",211072,5.271974756663004
"","f0162183","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",41,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0162183",22275,0,1487.9916666666666,"1089472","1089472",1089472,27.211893960786632
"","f0164291","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",51,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0164291",22224,170336,1487.9916666666666,"442272","612448",544924.6510565133,33.37815452705611
"","f0167137","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0167137",22218,1184,1487.9916666666666,"136768","137760",137558.60048499375,3.5732235523052585
"","f0172300","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0172300",22173,124928,1487.9916666666666,"539520","664320",610577.7875548138,29.748382924197976
"","f0199223","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",46,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0199223",22127,29728,1487.9916666666666,"1037824","1067520",1063968.2682810733,30.024818585418274
"","f0215370","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",4,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0215370",22123,12480,1487.9916666666666,"38144","50624",44458.509915490096,2.558750601303414
"","f0216138","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0216138",22118,0,1487.9916666666666,"132256","132256",132256.00000000003,3.303376541735627
"","f0217771","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",275,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0217771",21843,1179136,1487.9916666666666,"1226176","2405248",1846415.1380775955,182.956920264417
"","f0218559","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",800,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0218559",21043,3142464,1487.9916666666666,"4548608","7691008",6730331.117714602,532.787416733103
"","f0219106","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",815,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0219106",20228,1604608,1487.9916666666666,"12850432","14438656",14271615.193185449,542.6789060308387
"","f0220004","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",302,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0220004",19926,1042752,1487.9916666666666,"2436608","3479296",3195239.13319407,200.8193197194269
"","f0220632","CN","HK","Tuokexun Windfarm Phase 1 and 2",94,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0220632",19832,0,1487.9916666666666,"2499008","2499008",2499008,62.41807105015777
"","f0222674","CN","CN-GX","Tuokexun Windfarm Phase 1 and 2",1945,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0222674",17887,7964736,1487.9916666666666,"10999552","18963840",14893021.251776675,1296.2928100598203
"","f0223316","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",80,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0223316",17807,0,1487.9916666666666,"2128256","2128256",2128256,53.15774668225335
"","f0224984","CN","CN-HB","Tuokexun Windfarm Phase 1 and 2",219,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0224984",17588,837760,1487.9916666666666,"1467648","2305344",1926503.4016543524,145.34060560661584
"","f0227567","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",229,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0227567",17359,1002560,1487.9916666666666,"968064","1970560",1434890.8394872355,152.1865728281593
"","f0228232","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",19,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0228232",17340,4608,1487.9916666666666,"481408","485952",481514.05865848286,12.561602216879807
"","f0231112","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0231112",17339,384,1487.9916666666666,"768","1088",973.3538382271406,0.06887480072700249
"","f0232459","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",119,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0232459",17220,0,1487.9916666666666,"3170208","3170208",3170208.0000000005,79.18272698117757
"","f0232650","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0232650",17212,0,1487.9916666666666,"192896","192896",192896,4.817990271856365
"","f0239678","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",121,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0239678",17091,654976,1487.9916666666666,"192","654976",182175.8335116123,80.56020668057737
"","f0239688","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0239688",17010,317760,1487.9916666666666,"458208","770880",661712.9533207492,53.403749835639545
"","f0240035","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",155,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0240035",16855,613664,1487.9916666666666,"1088416","1701824",1283856.8533201893,103.28278875548487
"","f0240392","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",223,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0240392",16632,760000,1487.9916666666666,"2090240","2850112",2394305.8871073597,148.00092420312728
"","f0241764","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",207,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0241764",16425,852992,1487.9916666666666,"1202240","2055168",1550496.4858450193,137.7167023231339
"","f0396188","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",174,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0396188",16251,747264,1487.9916666666666,"866944","1614144",1158771.141146617,115.66278767470814
"","f0396846","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0396846",16248,0,1487.9916666666666,"61056","61056",61056.00000000001,1.5250042200899048
"","f0397083","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",2,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397083",16246,1344,1487.9916666666666,"40192","41536",41433.07254184892,1.1908508484913594
"","f0397802","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",20,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397802",16226,0,1487.9916666666666,"517312","517312",517312.00000000006,12.920973910887525
"","f0399814","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",123,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0399814",16103,0,1487.9916666666666,"3272672","3272672",3272672.0000000005,81.74198458742906
"","f0400103","CN","HK","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400103",16102,32,1487.9916666666666,"24384","24416",24412.045497566633,0.6134566627086081
"","f0400307","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",56,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400307",16046,0,1487.9916666666666,"1488256","1488256",1488256.0000000002,37.172377498921016
"","f0400644","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400644",16045,224,1487.9916666666666,"1824","2048",1903.107969914706,0.07352939662036392
"","f0402431","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0402431",16000,64,1487.9916666666666,"1194432","1194432",1194432,29.840921707898758
"","f0403050","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",60,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0403050",15940,263360,1487.9916666666666,"288896","552256",367739.1221949046,39.74800360187979
"","f0403177","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0403177",15939,0,1487.9916666666666,"11360","11360",11360,0.28374030300414893
"","f0404193","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",764,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0404193",15175,3028480,1487.9916666666666,"4628224","7646400",6315426.826718344,509.19644937814786
"","f0406475","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",276,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0406475",14899,0,1487.9916666666666,"7341248","7341248",7341248.000000001,183.36337429125024
"","f0406478","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",71,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0406478",14828,282720,1487.9916666666666,"394624","676736",559213.8697909394,46.7772233706944
"","f0410701","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",204,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0410701",14624,967520,1487.9916666666666,"477888","1445376",936511.3539390306,135.6720863964797
"","f0413684","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",139,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0413684",14485,0,1487.9916666666666,"3698240","3698240",3698240.0000000005,92.3714558258859
"","f0413801","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",371,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0413801",14114,1831552,1487.9916666666666,"354912","2186464",1372351.3139746466,246.82904952861873
"","f0417767","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",863,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0417767",13251,4405600,1487.9916666666666,"32","4405600",2542652.6524902135,574.778141595583
"","f0419945","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",296,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0419945",12955,578432,1487.9916666666666,"5156608","5735040",5199265.129934645,196.9898127129252
"","f0421858","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0421858",12879,402912,1487.9916666666666,"115584","517696",143466.8050784335,50.34133456513768
"","f0422229","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",192,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0422229",12687,808896,1487.9916666666666,"1088064","1896896",1360525.2090345477,127.85442174950256
"","f0427393","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0427393",12679,0,1487.9916666666666,"199488","199488",199488,4.982639574444688
"","f0427989","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",1905,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0427989",10774,8364640,1487.9916666666666,"7439040","15795968",11979284.320723169,1269.9248624402946
"","f0432329","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",532,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432329",10242,2183360,1487.9916666666666,"2905600","5088960",4035127.9558689054,354.1649169161697
