"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f0155687","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0155687",28331,0,1487.9916666666666,"5472","5472",5472.000000000001,0.13667490651749148
"","f0158142","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",138,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158142",28193,537088,1487.9916666666666,"834368","1371424",1179637.74313252,91.7930474664106
"","f0158950","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",186,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158950",28007,680832,1487.9916666666666,"1287296","1959872",1789884.10571296,123.71674945025423
"","f0158993","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",64,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0158993",27943,140416,1487.9916666666666,"925952","1066304",1048173.0715785816,42.47564396474765
"","f0159380","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",478,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159380",27465,1917024,1487.9916666666666,"2569312","4486304",3833239.4040737124,318.21402127364587
"","f0159649","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",222,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159649",27243,725696,1487.9916666666666,"1929600","2655232",2535088.4117406574,147.5362891783351
"","f0159961","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",50,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0159961",27193,155680,1487.9916666666666,"463872","619520",595384.2487021103,32.93766188949393
"","f0161916","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0161916",27185,0,1487.9916666666666,"211072","211072",211072,5.271974756663004
"","f0162183","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",41,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0162183",27144,0,1487.9916666666666,"1089472","1089472",1089472,27.211893960786632
"","f0164291","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",51,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0164291",27093,170336,1487.9916666666666,"442272","612448",544924.6510565133,33.37815452705611
"","f0167137","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0167137",27087,1184,1487.9916666666666,"136768","137760",137558.60048499375,3.5732235523052585
"","f0169153","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0169153",27086,0,1487.9916666666666,"16768","16768",16768,0.4188166726033072
"","f0172300","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0172300",27041,124928,1487.9916666666666,"539520","664320",610577.7875548138,29.748382924197976
"","f0199223","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",46,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0199223",26995,29728,1487.9916666666666,"1037824","1067520",1063968.2682810733,30.024818585418274
"","f0215370","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",4,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0215370",26991,12480,1487.9916666666666,"38144","50624",44458.509915490096,2.558750601303414
"","f0216138","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0216138",26986,0,1487.9916666666666,"132256","132256",132256.00000000003,3.303376541735627
"","f0217771","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",275,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0217771",26711,1179136,1487.9916666666666,"1226176","2405248",1846415.1380775955,182.956920264417
"","f0218559","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",800,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0218559",25911,3142464,1487.9916666666666,"4548608","7691008",6730331.117714602,532.787416733103
"","f0219106","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",815,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0219106",25096,1604608,1487.9916666666666,"12850432","14438656",14271615.193185449,542.6789060308387
"","f0220004","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",302,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0220004",24794,1042752,1487.9916666666666,"2436608","3479296",3195239.13319407,200.8193197194269
"","f0220632","CN","HK","Tuokexun Windfarm Phase 1 and 2",94,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0220632",24700,0,1487.9916666666666,"2499008","2499008",2499008,62.41807105015777
"","f0222674","CN","CN-GX","Tuokexun Windfarm Phase 1 and 2",1945,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0222674",22755,7964736,1487.9916666666666,"10999552","18963840",14893021.251776675,1296.2928100598203
"","f0223316","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",80,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0223316",22675,0,1487.9916666666666,"2128256","2128256",2128256,53.15774668225335
"","f0224984","CN","CN-HB","Tuokexun Windfarm Phase 1 and 2",219,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0224984",22456,837760,1487.9916666666666,"1467648","2305344",1926503.4016543524,145.34060560661584
"","f0227567","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",229,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0227567",22227,1002560,1487.9916666666666,"968064","1970560",1434890.8394872355,152.1865728281593
"","f0228232","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",19,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0228232",22208,4608,1487.9916666666666,"481408","485952",481514.05865848286,12.561602216879807
"","f0231112","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0231112",22207,384,1487.9916666666666,"768","1088",973.3538382271406,0.06887480072700249
"","f0232459","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",119,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0232459",22088,0,1487.9916666666666,"3170208","3170208",3170208.0000000005,79.18272698117757
"","f0232650","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0232650",22080,0,1487.9916666666666,"192896","192896",192896,4.817990271856365
"","f0239678","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",121,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0239678",21959,654976,1487.9916666666666,"192","654976",182175.8335116123,80.56020668057737
"","f0239688","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0239688",21878,317760,1487.9916666666666,"458208","770880",661712.9533207492,53.403749835639545
"","f0240035","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",155,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0240035",21723,613664,1487.9916666666666,"1088416","1701824",1283856.8533201893,103.28278875548487
"","f0240392","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",223,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0240392",21500,760000,1487.9916666666666,"2090240","2850112",2394305.8871073597,148.00092420312728
"","f0241764","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",207,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0241764",21293,852992,1487.9916666666666,"1202240","2055168",1550496.4858450193,137.7167023231339
"","f0392785","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",267,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0392785",21026,802240,1487.9916666666666,"2996352","3798592",3391410.719997297,177.80770324985122
"","f0396188","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",174,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0396188",20852,747264,1487.9916666666666,"866944","1614144",1158771.141146617,115.66278767470814
"","f0396846","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0396846",20849,0,1487.9916666666666,"61056","61056",61056.00000000001,1.5250042200899048
"","f0397083","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",2,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397083",20847,1344,1487.9916666666666,"40192","41536",41433.07254184892,1.1908508484913594
"","f0397802","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",20,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397802",20827,0,1487.9916666666666,"517312","517312",517312.00000000006,12.920973910887525
"","f0397855","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",71,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0397855",20756,111552,1487.9916666666666,"1349376","1460864",1361588.0780694284,46.954186584346004
"","f0399814","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",123,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0399814",20633,0,1487.9916666666666,"3272672","3272672",3272672.0000000005,81.74198458742906
"","f0400103","CN","HK","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400103",20632,32,1487.9916666666666,"24384","24416",24412.045497566633,0.6134566627086081
"","f0400307","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",56,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400307",20576,0,1487.9916666666666,"1488256","1488256",1488256.0000000002,37.172377498921016
"","f0400644","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0400644",20575,224,1487.9916666666666,"1824","2048",1903.107969914706,0.07352939662036392
"","f0402431","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0402431",20530,64,1487.9916666666666,"1194432","1194432",1194432,29.840921707898758
"","f0403050","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",60,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0403050",20470,263360,1487.9916666666666,"288896","552256",367739.1221949046,39.74800360187979
"","f0403177","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0403177",20469,0,1487.9916666666666,"11360","11360",11360,0.28374030300414893
"","f0404193","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",764,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0404193",19705,3028480,1487.9916666666666,"4628224","7646400",6315426.826718344,509.19644937814786
"","f0406475","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",276,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0406475",19429,0,1487.9916666666666,"7341248","7341248",7341248.000000001,183.36337429125024
"","f0406478","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",71,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0406478",19358,282720,1487.9916666666666,"394624","676736",559213.8697909394,46.7772233706944
"","f0410023","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0410023",19357,32,1487.9916666666666,"768","768",768.0000000000001,0.022896043542812244
"","f0410701","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",204,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0410701",19153,967520,1487.9916666666666,"477888","1445376",936511.3539390306,135.6720863964797
"","f0413684","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",139,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0413684",19014,0,1487.9916666666666,"3698240","3698240",3698240.0000000005,92.3714558258859
"","f0413801","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",371,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0413801",18643,1831552,1487.9916666666666,"354912","2186464",1372351.3139746466,246.82904952861873
"","f0417767","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",863,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0417767",17780,4405600,1487.9916666666666,"32","4405600",2542652.6524902135,574.778141595583
"","f0419945","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",296,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0419945",17484,578432,1487.9916666666666,"5156608","5735040",5199265.129934645,196.9898127129252
"","f0421858","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0421858",17408,402912,1487.9916666666666,"115584","517696",143466.8050784335,50.34133456513768
"","f0422229","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",192,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0422229",17216,808896,1487.9916666666666,"1088064","1896896",1360525.2090345477,127.85442174950256
"","f0426933","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",161,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0426933",17055,422080,1487.9916666666666,"1936384","2358400",2311521.786569146,106.71759266719636
"","f0427393","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0427393",17047,0,1487.9916666666666,"199488","199488",199488,4.982639574444688
"","f0427989","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",1905,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0427989",15142,8364640,1487.9916666666666,"7439040","15795968",11979284.320723169,1269.9248624402946
"","f0432329","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",532,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432329",14610,2183360,1487.9916666666666,"2905600","5088960",4035127.9558689054,354.1649169161697
"","f0432345","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",395,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432345",14215,1572704,1487.9916666666666,"2326304","3899008",3218661.5683107846,262.90528340354234
"","f0432382","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",212,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432382",14003,1068736,1487.9916666666666,"112384","1181056",673426.6234017893,140.84710087492718
"","f0432594","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",196,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0432594",13807,772416,1487.9916666666666,"1127872","1900288",1627479.7938608464,130.2886790185446
"","f0435140","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",23,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0435140",13784,84928,1487.9916666666666,"146048","230912",203057.52178271624,14.9276918049676
"","f0437246","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0437246",13783,992,1487.9916666666666,"15488","16416",16248.686338969193,0.5209673191331405
"","f0440919","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",3470,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0440919",10313,18642112,1487.9916666666666,"30880","18672672",6001539.2966134185,2313.3186854930877
"","f0447181","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0447181",10312,0,1487.9916666666666,"21952","21952",21952,0.548298162988299
"","f0452808","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",73,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0452808",10239,312000,1487.9916666666666,"313664","625600",493544.1880386871,48.53492705694105
"","f0454186","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",11,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0454186",10228,61440,1487.9916666666666,"64","61440",3264.209678593632,7.211643623808251
"","f0456374","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",46,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0456374",10182,0,1487.9916666666666,"1208576","1208576",1208576,30.186771165804778
"","f0456741","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",162,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0456741",10020,528320,1487.9916666666666,"1496128","2024384",1866100.0848795045,107.92138649078532
"","f0460078","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",229,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0460078",9791,752512,1487.9916666666666,"2148672","2885888",2601395.233978679,152.3044411552783
"","f0461752","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",589,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0461752",9202,2510528,1487.9916666666666,"2026688","4537216",4054476.29576779,392.6160348432398
"","f0465477","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",382,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0465477",8820,1314240,1487.9916666666666,"3352832","4667072",4071151.616395699,254.20329470539394
"","f0469055","CN","HK","Tuokexun Windfarm Phase 1 and 2",1409,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0469055",7411,6523520,1487.9916666666666,"4261440","10784960",7276631.955689725,938.8040529290819
"","f0469168","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",1881,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0469168",5530,6331520,1487.9916666666666,"17408064","23739584",20774227.430933803,1253.6537728532212
"","f0471007","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0471007",5454,339008,1487.9916666666666,"283968","622912",443444.710689464,50.41786427113415
"","f0471691","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",139,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0471691",5315,0,1487.9916666666666,"3694464","3694464",3694464.0000000005,92.27714214770424
"","f0478563","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",37,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0478563",5278,0,1487.9916666666666,"968320","968320",968320,24.18586357438182
"","f0485876","CN","CN-JL","Tuokexun Windfarm Phase 1 and 2",1745,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0485876",3533,7232256,1487.9916666666666,"9303488","16533440",12950200.032213451,1162.7623777614797
"","f0490501","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",612,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0490501",2921,3177184,1487.9916666666666,"32","3177184",1546798.2771408914,407.34685122145237
"","f0492360","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0492360",2918,0,1487.9916666666666,"66016","66016",66016.00000000001,1.6488908312607304
"","f0492474","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0492474",2917,0,1487.9916666666666,"20416","20416",20416,0.5099332769483015
"","f0494603","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",129,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0494603",2788,573056,1487.9916666666666,"487808","1060544",757861.9629366215,85.43238201808498
"","f0497031","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",22,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0497031",2766,0,1487.9916666666666,"584064","584064",584064,14.588247916709088
"","f0497636","CN","CN-HL","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0497636",2765,0,1487.9916666666666,"13152","13152",13152.000000000002,0.32849933671747955
"","f0498868","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",388,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0498868",2377,1849824,1487.9916666666666,"689696","2539488",1747423.1229341405,258.3177362653918
"","f0500878","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",163,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0500878",2214,695808,1487.9916666666666,"673472","1365184",1116764.8087634863,108.64212001655208
"","f0504985","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",105,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0504985",2109,207360,1487.9916666666666,"1632832","1840128",1819040.3159515907,69.49855484072431
"","f0505593","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",54,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0505593",2055,195648,1487.9916666666666,"400064","595648",513619.2162366487,35.533692332726105
"","f0506630","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",16,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0506630",2039,48704,1487.9916666666666,"160576","208128",185803.77139208885,10.292946685343967
"","f0508892","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",4,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0508892",2035,5632,1487.9916666666666,"60032","65600",64871.5991465006,2.273900663686976
"","f0509062","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0509062",1954,376192,1487.9916666666666,"258240","627840",404014.24685397855,53.748207888830436
"","f0511732","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",182,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0511732",1772,761728,1487.9916666666666,"1002752","1764416",1316736.0856635598,121.28684754246973
"","f0513685","CN","CN-HN","Tuokexun Windfarm Phase 1 and 2",131,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0513685",1641,344192,1487.9916666666666,"1786816","2130944",1873525.2673234032,86.73878889910948
"","f0513878","CN","CN-GZ","Tuokexun Windfarm Phase 1 and 2",237,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0513878",1404,617472,1487.9916666666666,"2920000","3537408",3439184.912281101,157.55863648908286
"","f0519331","CN","CN-HN","Tuokexun Windfarm Phase 1 and 2",61,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0519331",1343,0,1487.9916666666666,"1625344","1625344",1625344.0000000002,40.5964435779908
"","f0519333","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",94,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0519333",1249,417408,1487.9916666666666,"423680","841024",546826.3893054972,62.098364144948796
"","f0519376","CN","CN-HN","Tuokexun Windfarm Phase 1 and 2",139,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0519376",1110,51776,1487.9916666666666,"3412288","3464000",3463668.502802995,92.52113649901501
"","f0521273","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",108,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0521273",1002,414080,1487.9916666666666,"651072","1064992",939738.7125151966,71.52597553930721
"","f0522099","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0522099",1001,0,1487.9916666666666,"16320","16320",16320.000000000002,0.4076269141749745
"","f0652413","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",131,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0652413",870,497696,1487.9916666666666,"782432","1280128",1164815.906003059,86.85139813143716
"","f0652414","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",656,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0652414",214,3380864,1487.9916666666666,"165728","3546560",1790095.6807329461,437.06079170191794
"","f0671368","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",24,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0671368",190,73792,1487.9916666666666,"232576","306304",291809.76613892347,15.85213599784617
"","f0673613","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",190,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0673613",0,1698368,1487.9916666666666,"2051392","3749632",3121178.41305111,275.05374230353385
"","f0151341","CN","CN-FJ","Sanjian Windfarm",39,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151341",10949,0,1463.9916666666666,"1036480","1036480",1036480.0000000001,25.470749741164656
"","f0151371","CN","CN-JS","Sanjian Windfarm",577,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151371",10372,2168512,1463.9916666666666,"3809024","5977472",5394143.9087426355,384.2130558379168
"","f0151692","CN","CN-XJ","Sanjian Windfarm",92,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0151692",10280,232096,1463.9916666666666,"1245216","1477280",1380017.2110269303,60.847673949567515
"","f0152854","CN","CN-GD","Sanjian Windfarm",203,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0152854",10077,729600,1463.9916666666666,"1412224","2141824",2049988.5340877397,135.04708416698747
"","f0152943","CN","CN-SD","Sanjian Windfarm",83,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0152943",9994,310624,1463.9916666666666,"619168","929792",775867.9650043558,55.114316895061044
"","f0153176","CN","CN-FJ","Sanjian Windfarm",206,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0153176",9788,85760,1463.9916666666666,"5088448","5174208",5172810.555979942,137.07054442450746
"","f0153804","CN","CN-GD","Sanjian Windfarm",112,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0153804",9676,319808,1463.9916666666666,"1462176","1781952",1521816.205966564,74.51126118888976
"","f0154238","CN","CN-FJ","Sanjian Windfarm",81,"2021-05-01","2021-06-30","Renewable energy purchase for node on the Filecoin network with minerID f0154238",9595,154880,1463.9916666666666,"1418624","1573440",1443182.1590969884,53.43898900849001
